,index,Unnamed: 0,iso_code,region_group,income_group,country,survey,year,level,grade,category,sex,location,wealth,region,ethnicity,religion,language,disability,hh_edu_head,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
46,42876,42877,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Location & Wealth,,Urban,Quintile 3,,,,,,,0.91100001335144,0.725600004196167,0.694000005722046,0.950999975204468,0.702600002288818,0.750699996948242,,0.0023000000510364,0.008899999782443,,,,360.0,347.0,313.0,1081.0,1081.0,935.0,486.0,486.0,486.0,,,,,,,,0.0476999990642071,545.0,0.908399999141693,493.0,0.937900006771088,253.0,0.211199998855591,435.0,0.0913999974727631,435.0,0.0859000012278557,380.0,,,,,0.995299994945526,913.0,,,,,,,,,,,,,,,,,,,,,,,,
47,42877,42878,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Location & Wealth,,Urban,Quintile 4,,,,,,,0.948899984359741,0.794399976730347,0.760999977588654,0.975600004196167,0.799799978733063,0.832799971103668,,0.0,0.0027000000700354,,,,405.0,442.0,423.0,1318.0,1318.0,1220.0,609.0,609.0,609.0,,,,,,,,0.0283000003546476,625.0,0.956700026988983,630.0,0.961700022220612,387.0,0.437099993228912,585.0,0.24889999628067,585.0,0.232700005173683,505.0,,,,,0.995999991893768,1419.0,,,,,,,,,,,,,,,,,,,,,,,,
48,42878,42879,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Location & Wealth,,Urban,Quintile 5,,,,,,,0.965799987316132,0.874899983406067,0.864199995994568,0.980400025844574,0.849399983882904,0.914200007915497,,0.0012000000569969,0.0027999999001622,,,,527.0,619.0,591.0,1826.0,1826.0,1550.0,839.0,839.0,839.0,,,,,,,,0.0238000005483627,663.0,0.969099998474121,910.0,0.977400004863739,670.0,0.697300016880035,681.0,0.521899998188019,681.0,0.51230001449585,603.0,,,,,0.994899988174438,2108.0,,,,,,,,,,,,,,,,,,,,,,,,
49,42879,42880,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,Armm,,,,,,0.554199993610382,0.382699996232986,0.29559999704361,0.672399997711182,0.349900007247925,0.375900000333786,,0.100000001490116,0.179000005125999,,,,205.0,219.0,216.0,589.0,589.0,470.0,239.0,239.0,239.0,,,,,,,,0.223299995064735,316.0,0.764999985694885,189.0,0.859000027179718,77.0,0.251199990510941,180.0,0.160400003194809,180.0,0.113899998366833,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,42880,42881,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,Cordillera Admin Region,,,,,,0.854700028896332,0.760900020599365,0.672599971294403,0.886399984359741,0.663800001144409,0.703800022602081,,0.0425000004470348,0.0577000007033348,,,,174.0,163.0,164.0,525.0,525.0,449.0,245.0,245.0,245.0,,,,,,,,0.0375999994575977,227.0,0.932399988174438,221.0,0.957799971103668,130.0,0.424899995326996,185.0,0.271800011396408,185.0,0.2432000041008,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,42881,42882,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,I Ilocos,,,,,,0.954599976539612,0.823000013828278,0.789099991321564,0.967899978160858,0.785099983215332,0.783100008964539,,0.0043999999761581,0.0132999997586012,,,,199.0,176.0,162.0,532.0,532.0,452.0,230.0,230.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,42882,42883,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,II Cagayan Valley,,,,,,0.896600008010864,0.71340000629425,0.683300018310547,0.930999994277954,0.685199975967407,0.663800001144409,,0.0054999999701976,0.0054999999701976,,,,164.0,105.0,101.0,391.0,391.0,374.0,183.0,183.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,42883,42884,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,III Central Luzon,,,,,,0.924300014972687,0.735599994659424,0.729399979114532,0.940199971199036,0.717299997806549,0.734000027179718,,0.0066999997943639,0.0178999993950129,,,,337.0,300.0,270.0,944.0,944.0,797.0,417.0,417.0,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,42884,42885,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,IVa Calabarzon,,,,,,0.904100000858307,0.759100019931793,0.71289998292923,0.941999971866608,0.755999982357025,0.789600014686584,,0.0057000000961124,0.0252999998629093,,,,324.0,339.0,314.0,1031.0,1031.0,962.0,479.0,479.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,42885,42886,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,IVb Mimaropa,,,,,,0.789699971675873,0.63239997625351,0.597400009632111,0.798900008201599,0.559499979019165,0.533800005912781,,0.0819000005722046,0.163800001144409,,,,184.0,147.0,123.0,432.0,432.0,360.0,175.0,175.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,42886,42887,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,IX Zamboanga Peninsula,,,,,,0.723999977111816,0.564499974250793,0.575500011444092,0.828100025653839,0.536300003528595,0.54339998960495,,0.028999999165535,0.0656000003218651,,,,190.0,195.0,174.0,569.0,569.0,461.0,242.0,242.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,42887,42888,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,National Capital Region,,,,,,0.930400013923645,0.814100027084351,0.749800026416779,0.968500018119812,0.791400015354156,0.804000020027161,,0.0019000000320375,0.0019000000320375,,,,363.0,431.0,412.0,1341.0,1341.0,1260.0,655.0,655.0,655.0,,,,,,,,0.0498999990522861,611.0,0.95660001039505,622.0,0.954800009727478,404.0,0.443599998950958,576.0,0.286300003528595,576.0,0.283399999141693,494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,42888,42889,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,V Bicol,,,,,,0.873099982738495,0.65039998292923,0.677799999713898,0.904299974441528,0.587300002574921,0.608200013637543,,0.0107000004500151,0.0286999996751547,,,,283.0,202.0,181.0,669.0,669.0,550.0,277.0,277.0,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,42889,42890,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,VI Western Visayas,,,,,,0.843299984931946,0.657800018787384,0.638599991798401,0.897000014781952,0.614799976348877,0.691799998283386,,0.0148000000044703,0.0425999984145164,,,,317.0,249.0,226.0,775.0,775.0,618.0,326.0,326.0,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,42890,42891,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,VII Central Visayas,,,,,,0.83050000667572,0.619899988174438,0.584800004959106,0.871900022029877,0.593999981880188,0.620899975299835,,0.0227000005543232,0.0685999989509583,,,,287.0,275.0,253.0,774.0,774.0,606.0,302.0,302.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,42891,42892,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,VIII Eastern Visayas,,,,,,0.791299998760223,0.518299996852875,0.485799998044968,0.823599994182587,0.513499975204468,0.542200028896332,,0.0217000003904104,0.0785999968647957,,,,231.0,179.0,162.0,507.0,507.0,386.0,181.0,181.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,42892,42893,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,X Northern Mindanao,,,,,,0.815999984741211,0.627499997615814,0.558799982070923,0.832400023937225,0.564499974250793,0.573899984359741,,0.023199999704957,0.0894000008702278,,,,214.0,195.0,193.0,604.0,604.0,467.0,260.0,260.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,42893,42894,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,XI Davao,,,,,,0.744000017642975,0.580799996852875,0.526199996471405,0.833500027656555,0.533500015735626,0.558200001716614,,0.030799999833107,0.0582000017166138,,,,233.0,180.0,178.0,611.0,611.0,521.0,283.0,283.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,42894,42895,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,XII Soccsksargen,,,,,,0.783699989318848,0.616299986839294,0.561299979686737,0.836499989032745,0.534500002861023,0.573599994182587,,0.0293000005185604,0.0976999998092651,,,,250.0,169.0,165.0,564.0,564.0,441.0,230.0,230.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,42895,42896,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region,,,,XIII Caraga,,,,,,0.79339998960495,0.554199993610382,0.547800004482269,0.875,0.563300013542175,0.556100010871887,,0.0092000002041459,0.0412999987602234,,,,202.0,139.0,137.0,477.0,477.0,404.0,216.0,216.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,42896,42897,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Religion,,,,,,Born Again Christian (Other Recode),,,,,,,0.809099972248077,0.64520001411438,0.85290002822876,,,,,,,,,,38.0,38.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,42897,42898,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Religion,,,,,,Catholic,,,,0.879499971866608,0.770399987697601,0.771399974822998,0.937600016593933,0.736999988555908,0.797299981117249,,0.0147000001743436,0.0178999993950129,,,,208.0,208.0,197.0,583.0,583.0,391.0,236.0,236.0,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,42898,42899,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Religion,,,,,,Iglesia Ni Kristo,,,,,,,0.972699999809265,0.602999985218048,,,,,,,,,,,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,42899,42900,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Religion,,,,,,Muslim,,,,,,,0.830200016498566,0.537800014019012,,,,,,,,,,,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,42900,42901,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Sex,Female,,,,,,,,,0.897499978542328,0.768299996852875,0.716799974441528,0.932500004768372,0.721800029277802,0.737900018692017,,0.013399999588728,0.030799999833107,,,,2033.0,1737.0,1663.0,5426.0,5426.0,4637.0,2359.0,2359.0,2359.0,,,,,,,,0.0507000014185905,3030.0,0.945200026035309,2247.0,0.953299999237061,1264.0,0.379700005054474,1951.0,0.252499997615814,1951.0,0.231099992990494,1692.0,,,,,0.987399995326996,8920.0,,,,,,,,,,,,,,,,,,,,,,,,
71,42901,42902,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Sex,Male,,,,,,,,,0.799300014972687,0.597899973392487,0.566999971866608,0.860599994659424,0.583299994468689,0.622300028800964,,0.0216000005602837,0.0564999990165234,,,,2124.0,1926.0,1768.0,5909.0,5909.0,4941.0,2581.0,2581.0,2581.0,,,,,,,,0.0952999964356422,3260.0,0.871500015258789,2544.0,0.940699994564056,1251.0,0.303299993276596,2331.0,0.172399997711182,2331.0,0.176699995994568,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,42902,42903,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Ethnicity & Sex,Female,,,,Cebuano,,,,,,,,1.0,0.7882000207901,0.865899980068207,,0.0,0.0,,,,,,,83.0,83.0,64.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,42903,42904,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Ethnicity & Sex,Female,,,,Ilonggo,,,,,,,,1.0,0.763000011444092,,,,,,,,,,,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,42904,42905,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Ethnicity & Sex,Female,,,,Tagalog,,,,,0.928699970245361,0.88510000705719,0.880200028419495,0.954100012779236,0.879800021648407,0.883499979972839,,0.0152000002563,0.0152000002563,,,,33.0,47.0,53.0,130.0,130.0,103.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,42905,42906,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Ethnicity & Sex,Male,,,,Cebuano,,,,,0.738200008869171,,,0.878899991512299,0.555199980735779,0.64630001783371,,,,,,,32.0,,,73.0,73.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,42906,42907,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Ethnicity & Sex,Male,,,,Ilocano,,,,,,,,0.883899986743927,0.673099994659424,,,,,,,,,,,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,42907,42908,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Ethnicity & Sex,Male,,,,Ilonggo,,,,,,,,0.938799977302551,0.52319997549057,,,,,,,,,,,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,42908,42909,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Ethnicity & Sex,Male,,,,Tagalog,,,,,,0.672999978065491,0.737399995326996,0.947499990463257,0.733799993991852,0.854600012302399,,0.0,0.0,,,,,38.0,32.0,92.0,92.0,55.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,42909,42910,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,Armm,,,,,,0.63289999961853,0.415499985218048,0.302100002765656,0.731700003147125,0.395000010728836,0.421900004148483,,0.0728999972343445,0.130899995565414,,,,103.0,109.0,111.0,292.0,292.0,234.0,118.0,118.0,118.0,,,,,,,,0.210099995136261,154.0,0.772599995136261,81.0,0.925700008869171,39.0,0.272000014781952,70.0,0.203199997544289,70.0,0.146999999880791,61.0,,,,,0.884599983692169,254.0,,,,,,,,,,,,,,,,,,,,,,,,
80,42910,42911,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,Cordillera Admin Region,,,,,,0.954999983310699,0.808499991893768,0.790600001811981,0.953700006008148,0.767099976539612,0.804000020027161,,0.0270000007003546,0.0270000007003546,,,,77.0,84.0,71.0,234.0,234.0,192.0,100.0,100.0,100.0,,,,,,,,0.0182000007480383,102.0,0.942799985408783,97.0,0.983900010585785,56.0,0.5382000207901,73.0,0.332399994134903,73.0,0.273699998855591,57.0,,,,,0.988399982452393,305.0,,,,,,,,,,,,,,,,,,,,,,,,
81,42911,42912,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,I Ilocos,,,,,,0.989099979400635,0.879999995231628,0.857100009918213,0.984300017356873,0.85479998588562,0.82669997215271,,0.0086000002920627,0.0086000002920627,,,,92.0,84.0,78.0,256.0,256.0,226.0,118.0,118.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,42912,42913,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,II Cagayan Valley,,,,,,0.946900010108948,0.855000019073486,0.886300027370453,0.976400017738342,0.795199990272522,0.729900002479553,,0.0,0.0,,,,76.0,43.0,45.0,176.0,176.0,174.0,86.0,86.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,42913,42914,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,III Central Luzon,,,,,,0.963699996471405,0.800599992275238,0.793299973011017,0.959800004959106,0.7882000207901,0.819800019264221,,0.0043999999761581,0.0087999999523162,,,,158.0,134.0,142.0,459.0,459.0,401.0,216.0,216.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,42914,42915,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,IVa Calabarzon,,,,,,0.902599990367889,0.821099996566772,0.803900003433228,0.965399980545044,0.800400018692017,0.825900018215179,,0.0038999998942017,0.0118000004440546,,,,175.0,161.0,152.0,506.0,506.0,463.0,231.0,231.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,42915,42916,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,IVb Mimaropa,,,,,,0.860199987888336,0.796899974346161,0.803099989891052,0.849900007247925,0.674499988555908,0.589200019836426,,0.058899998664856,0.137099996209145,,,,85.0,71.0,57.0,210.0,210.0,189.0,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,42916,42917,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,IX Zamboanga Peninsula,,,,,,0.799199998378754,0.660799980163574,0.619000017642975,0.887600004673004,0.582599997520447,0.555999994277954,,0.0266999993473291,0.0438000001013279,,,,100.0,91.0,84.0,277.0,277.0,213.0,114.0,114.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,42917,42918,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,National Capital Region,,,,,,0.961499989032745,0.841799974441528,0.799300014972687,0.979099988937378,0.833500027656555,0.851100027561188,,0.0,0.0,,,,185.0,235.0,219.0,701.0,701.0,669.0,332.0,332.0,332.0,,,,,,,,0.0368999987840652,295.0,0.976400017738342,319.0,0.951900005340576,222.0,0.487899988889694,309.0,0.339800000190735,309.0,0.308099985122681,249.0,,,,,0.997200012207031,1489.0,,,,,,,,,,,,,,,,,,,,,,,,
88,42918,42919,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,V Bicol,,,,,,0.922399997711182,0.764900028705597,0.760599970817566,0.954599976539612,0.679899990558624,0.650600016117096,,0.0076999999582767,0.0310999993234873,,,,142.0,106.0,90.0,331.0,331.0,263.0,128.0,128.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,42919,42920,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,VI Western Visayas,,,,,,0.897800028324127,0.858900010585785,0.809800028800964,0.939899981021881,0.735499978065491,0.777199983596802,,0.0070000002160668,0.0148000000044703,,,,144.0,105.0,99.0,330.0,330.0,283.0,139.0,139.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,42920,42921,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,VII Central Visayas,,,,,,0.903800010681152,0.762799978256226,0.648800015449524,0.919900000095367,0.649999976158142,0.677200019359589,,0.0205000005662441,0.0410999990999699,,,,145.0,125.0,128.0,373.0,373.0,301.0,144.0,144.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,42921,42922,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,VIII Eastern Visayas,,,,,,0.901300013065338,0.600099980831146,0.508099973201752,0.912800014019012,0.606299996376038,0.623799979686737,,0.034400001168251,0.0465999990701675,,,,112.0,65.0,61.0,216.0,216.0,184.0,85.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,42922,42923,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,X Northern Mindanao,,,,,,0.861699998378754,0.725899994373322,0.655700027942657,0.883400022983551,0.635200023651123,0.658399999141693,,0.0107000004500151,0.0762000009417534,,,,113.0,92.0,90.0,283.0,283.0,206.0,114.0,114.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,42923,42924,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,XI Davao,,,,,,0.833400011062622,0.664699971675873,0.544300019741058,0.893999993801117,0.628499984741211,0.635299980640411,,0.0342000015079975,0.0546999983489513,,,,109.0,91.0,95.0,306.0,306.0,250.0,141.0,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,42924,42925,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,XII Soccsksargen,,,,,,0.844099998474121,0.707400023937225,0.616400003433228,0.863499999046326,0.603100001811981,0.600399971008301,,0.0193000007420778,0.103900000452995,,,,126.0,77.0,72.0,253.0,253.0,196.0,96.0,96.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,42925,42926,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Female,,,XIII Caraga,,,,,,0.857900023460388,0.702600002288818,0.578999996185303,0.919900000095367,0.66949999332428,0.597199976444244,,0.0,0.0299999993294477,,,,91.0,64.0,69.0,223.0,223.0,193.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,42926,42927,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Male,,,Armm,,,,,,0.474599987268448,0.349900007247925,0.288700014352798,0.614600002765656,0.305999994277954,0.331200003623962,,0.126000002026558,0.224999994039536,,,,102.0,110.0,105.0,297.0,297.0,236.0,121.0,121.0,121.0,,,,,,,,0.235799998044968,162.0,0.759400010108948,108.0,0.796599984169006,38.0,0.238499999046326,110.0,0.134200006723404,110.0,0.0888999998569489,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,42927,42928,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Male,,,Cordillera Admin Region,,,,,,0.773000001907349,0.709299981594086,0.578700006008148,0.831399977207184,0.579500019550323,0.629000008106232,,0.0533999986946583,0.0794999971985817,,,,97.0,79.0,93.0,291.0,291.0,257.0,145.0,145.0,145.0,,,,,,,,0.0531000010669231,125.0,0.923900008201599,124.0,0.936900019645691,74.0,0.352100014686584,112.0,0.232899993658066,112.0,0.223299995064735,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,42928,42929,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Male,,,I Ilocos,,,,,,0.925100028514862,0.771099984645844,0.726400017738342,0.95279997587204,0.72079998254776,0.739799976348877,,0.0,0.0183000005781651,,,,107.0,92.0,84.0,276.0,276.0,226.0,112.0,112.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,42929,42930,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Male,,,II Cagayan Valley,,,,,,0.853100001811981,0.61489999294281,0.519500017166138,0.893899977207184,0.594900012016296,0.606299996376038,,0.010499999858439,0.010499999858439,,,,88.0,62.0,56.0,215.0,215.0,200.0,97.0,97.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,42930,42931,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Male,,,III Central Luzon,,,,,,0.891099989414215,0.680999994277954,0.656899988651276,0.921800017356873,0.651099979877472,0.647800028324127,,0.0091000003740191,0.0273000001907349,,,,179.0,166.0,128.0,485.0,485.0,396.0,201.0,201.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,42931,42932,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex,Male,,,IVa Calabarzon,,,,,,0.905700027942657,0.701600015163422,0.624100029468536,0.91949999332428,0.713500022888184,0.755699992179871,,0.0071999998763203,0.0377000011503696,,,,149.0,178.0,162.0,525.0,525.0,499.0,248.0,248.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
